Location Code,SKU,Name Of the Product,Category,Sub Category,Description,Short_Description,Weight/Quantity (KG/ML/Unit),Price (Inclusive of Tax),Special_Price,Discount %,Inventory,Date,PlanoLoc,For You,Priority
1307,100056103,Vicco Turmeric Skin Cream 30 Gm,Personal Care & Cosmetics,OTC,Vicco Turmeric Skin Cream 30 Gm,Vicco Turmeric Skin Cream 30 Gm,EA,125,125,0,4,20/01/21,W22/3_18 ,FALSE,0
1307,100056419,Mysore Sandal Soap 3*150 Gm Multi Pk,Personal Care & Cosmetics,Personal Wash,Mysore Sandal Soap 3*150 Gm Multi Pk,Mysore Sandal Soap 3*150 Gm Multi Pk,EA,220,220,0,5,20/01/21,W26/8B_5 ,FALSE,0
1307,100056563,Loreal Paris Hair Expertise Color Protect Shampoo 175 ml,Personal Care & Cosmetics,Hair Care,Loreal Paris Hair Expertise Color Protect Shampoo 175 ml,Loreal Paris Hair Expertise Color Protect Shampoo 175 ml,EA,150,150,0,4,20/01/21,W23/6_11 ,FALSE,0
1307,100056705,Loreal Paris Hair Expertise Total Repair 5 Shampoo 175 ml,Personal Care & Cosmetics,Hair Care,Loreal Paris Hair Expertise Total Repair 5 Shampoo 175 ml,Loreal Paris Hair Expertise Total Repair 5 Shampoo 175 ml,EA,135,135,0,3,20/01/21,W23/6_7 ,FALSE,0
1307,100056728,Meera Hair Wash Powder Refill 80 gm,Personal Care & Cosmetics,Hair Care,Meera Hair Wash Powder Refill 80 gm,Meera Hair Wash Powder Refill 80 gm,EA,63,63,0,12,20/01/21,W23/1_9 ,FALSE,0
1307,100056957,Emami Balm Menthoplus 9 Ml,Personal Care & Cosmetics,OTC,Emami Balm Menthoplus 9 Ml,Emami Balm Menthoplus 9 Ml,EA,34,34,0,5,20/01/21,W22/2_3 ,FALSE,0
1307,100057213,Himalaya Gentle Exfoliating Face Scrub Walnut 50 Gm,Personal Care & Cosmetics,Skin Care,Himalaya Gentle Exfoliating Face Scrub Walnut 50 Gm,Himalaya Gentle Exfoliating Face Scrub Walnut 50 Gm,EA,75,75,0,3,20/01/21,G31/6_10 ,FALSE,0
1307,100057404,Himalaya Baby Gentle Shampoo 100 Ml,Personal Care & Cosmetics,Baby,Himalaya Baby Gentle Shampoo 100 Ml,Himalaya Baby Gentle Shampoo 100 Ml,EA,90,90,0,2,20/01/21,W20/4_3 ,FALSE,0
1307,100057438,Amrutanjan Strong Pain Balm 8 ml,Personal Care & Cosmetics,OTC,Amrutanjan Strong Pain Balm 8 ml,Amrutanjan Strong Pain Balm 8 ml,EA,38,38,0,2,20/01/21,W22/2_4 ,FALSE,0
1307,100057510,Park Avenue Deo Voyage 130 ml,Personal Care & Cosmetics,Deodorants and Talcs,Park Avenue Deo Voyage 130 ml,Park Avenue Deo Voyage 130 ml,EA,240,240,0,11,20/01/21,G29/3_3 ,FALSE,0
1307,100057638,Plax Mouthwash Peppermint 250ml,Personal Care & Cosmetics,Oral Care,Plax Mouthwash Peppermint 250ml,Plax Mouthwash Peppermint 250ml,EA,120,120,0,11,20/01/21,G27/4_2 ,FALSE,0
1307,100057645,Dabur Amla Hair Oil 180 ml,Personal Care & Cosmetics,Hair Care,Dabur Amla Hair Oil 180 ml,Dabur Amla Hair Oil 180 ml,EA,88,88,0,1,20/01/21,W24/6_2 ,FALSE,0
1307,100057778,Dove Dandruff Care Shampoo 180 ml,Personal Care & Cosmetics,Hair Care,Dove Dandruff Care Shampoo 180 ml,Dove Dandruff Care Shampoo 180 ml,EA,145,125,13.79,1,20/01/21,W23/4_9 ,FALSE,0
1307,100057903,Yardley Womens Deo Lace 150 Ml Can,Personal Care & Cosmetics,Deodorants and Talcs,Yardley Womens Deo Lace 150 Ml Can,Yardley Womens Deo Lace 150 Ml Can,EA,199,189,5.03,4,20/01/21,G28/3_1 ,FALSE,0
1307,100057909,Yardley Mens Deo Gold 150 Ml Can,Personal Care & Cosmetics,Deodorants and Talcs,Yardley Mens Deo Gold 150 Ml Can,Yardley Mens Deo Gold 150 Ml Can,EA,199,189,5.03,1,20/01/21,G29/5_13 ,FALSE,0
1307,100057910,Garnier Men Powerlight Facewash Intensive Fairness 50 Gm,Personal Care & Cosmetics,Skin Care,Garnier Men Powerlight Facewash Intensive Fairness 50 Gm,Garnier Men Powerlight Facewash Intensive Fairness 50 Gm,EA,99,99,0,1,20/01/21,G30/6_17 ,FALSE,0
1307,100057940,Dettol Antiseptic Germicidal Lotion 550 Ml Bottle,Personal Care & Cosmetics,OTC,Dettol Antiseptic Germicidal Lotion 550 Ml Bottle,Dettol Antiseptic Germicidal Lotion 550 Ml Bottle,EA,176,176,0,88,20/01/21,W22/1_14E,FALSE,0
1307,100057990,Himalaya Cold Relief Balm 10 Gm,Personal Care & Cosmetics,OTC,Himalaya Cold Relief Balm 10 Gm,Himalaya Cold Relief Balm 10 Gm,EA,40,40,0,6,20/01/21,W22/3_26E,FALSE,0
1307,100058234,Liril 2000 Soap 75 Gm Single.,Personal Care & Cosmetics,Personal Wash,Liril 2000 Soap 75 Gm Single.,Liril 2000 Soap 75 Gm Single.,EA,32,32,0,11,20/01/21,W25/8_11 ,FALSE,0
1307,100058331,Liril 2000 Soap Tea Tree & Lemon 125 Gm.,Personal Care & Cosmetics,Personal Wash,Liril 2000 Soap Tea Tree & Lemon 125 Gm.,Liril 2000 Soap Tea Tree & Lemon 125 Gm.,EA,57,57,0,10,20/01/21,W25/8_13E,FALSE,0
1307,100058461,Dabur Gulabari Rose Water 120 Ml,Personal Care & Cosmetics,Skin Care,Dabur Gulabari Rose Water 120 Ml,Dabur Gulabari Rose Water 120 Ml,EA,45,45,0,7,20/01/21,G31/2_1 ,FALSE,0
1307,100058681,Gillette Fat Foamy Shaving Foam Sensitive 418 ml Can,Personal Care & Cosmetics,Shaving,Gillette Fat Foamy Shaving Foam Sensitive 418 ml Can,Gillette Fat Foamy Shaving Foam Sensitive 418 ml Can,EA,225,225,0,1,20/01/21,G30/3_2 ,FALSE,0
1307,100058776,Parachute Advansed Ayurvedic Hair Oil 95 ml,Personal Care & Cosmetics,Hair Care,Parachute Advansed Ayurvedic Hair Oil 95 ml,Parachute Advansed Ayurvedic Hair Oil 95 ml,EA,75,75,0,8,20/01/21,W24/5_8 ,FALSE,0
1307,100058955,Dabur Amla Hair Oil 90 ml,Personal Care & Cosmetics,Hair Care,Dabur Amla Hair Oil 90 ml,Dabur Amla Hair Oil 90 ml,EA,44,44,0,1,20/01/21,W24/6_7 ,FALSE,0
1307,100059165,Dabur Red Toothpaste 200g,Personal Care & Cosmetics,Oral Care,Dabur Red Toothpaste 200g,Dabur Red Toothpaste 200g,EA,97,97,0,9,20/01/21,G26/8_1 ,FALSE,0
1307,100059487,Hamam Soap 100 Gm.,Personal Care & Cosmetics,Personal Wash,Hamam Soap 100 Gm.,Hamam Soap 100 Gm.,EA,32,32,0,50,20/01/21,W26/8B_8 ,FALSE,0
1307,100059733,Himalaya Baby Cream 50 Gm,Personal Care & Cosmetics,Baby,Himalaya Baby Cream 50 Gm,Himalaya Baby Cream 50 Gm,EA,75,68,9.33,13,20/01/21,W20/5_6 ,FALSE,0
1307,100059747,Old Spice After Shave Lotion Fresh Lime 50 Ml,Personal Care & Cosmetics,Shaving,Old Spice After Shave Lotion Fresh Lime 50 Ml,Old Spice After Shave Lotion Fresh Lime 50 Ml,EA,120,120,0,6,20/01/21,G30/4_8 ,FALSE,0
1307,100059806,Himalaya Complete Care Toothpaste 150g,Personal Care & Cosmetics,Oral Care,Himalaya Complete Care Toothpaste 150g,Himalaya Complete Care Toothpaste 150g,EA,80,80,0,6,20/01/21,G26/5_6E,FALSE,0
1307,100059852,Pampers Diapers Baby Small 22,Personal Care & Cosmetics,Baby,Pampers Diapers Baby Small 22,Pampers Diapers Baby Small 22,EA,299,299,0,2,20/01/21,W21/3_6E,FALSE,0
1307,100060002,Santoor Soap Sandal And Turmeric 150 gm X 4,Personal Care & Cosmetics,Personal Wash,Santoor Soap Sandal And Turmeric 150 gm X 4,Santoor Soap Sandal And Turmeric 150 gm X 4,EA,190,180,5.26,46,20/01/21,W25/3_1 ,FALSE,0
1307,100060932,Dabur Hajmola Regular 120 S Bottle,Personal Care & Cosmetics,OTC,Dabur Hajmola Regular 120 S Bottle,Dabur Hajmola Regular 120 S Bottle,EA,40,40,0,9,20/01/21,W22/3_7 ,FALSE,0
1307,100061089,Meswak Toothpaste 200g,Personal Care & Cosmetics,Oral Care,Meswak Toothpaste 200g,Meswak Toothpaste 200g,EA,97,97,0,6,20/01/21,G26/8_2 ,FALSE,0
1307,100061185,Garnier Skn Nat Light Complete Fairness Cream S.P.F 19 40 Gm,Personal Care & Cosmetics,Skin Care,Garnier Skn Nat Light Complete Fairness Cream S.P.F 19 40 Gm,Garnier Skn Nat Light Complete Fairness Cream S.P.F 19 40 Gm,EA,175,126,28,1,20/01/21,/,FALSE,0
1307,100061249,Meswak Toothpaste 100g,Personal Care & Cosmetics,Oral Care,Meswak Toothpaste 100g,Meswak Toothpaste 100g,EA,52,52,0,15,20/01/21,G26/8_4 ,FALSE,0
1307,100061285,Vicks Inhaler 0.5 Ml,Personal Care & Cosmetics,OTC,Vicks Inhaler 0.5 Ml,Vicks Inhaler 0.5 Ml,EA,55,55,0,8,20/01/21,W22/2_16 ,FALSE,0
1307,100061365,Dabur Gulabari Facial Cleanser 100 Ml Spray,Personal Care & Cosmetics,Skin Care,Dabur Gulabari Facial Cleanser 100 Ml Spray,Dabur Gulabari Facial Cleanser 100 Ml Spray,EA,75,75,0,13,20/01/21,G31/2_3 ,FALSE,0
1307,100062010,Everyuth Naturals Peel Off Golden Glow 90 Gm,Personal Care & Cosmetics,Skin Care,Everyuth Naturals Peel Off Golden Glow 90 Gm,Everyuth Naturals Peel Off Golden Glow 90 Gm,EA,125,125,0,4,20/01/21,G32/8B_18 ,FALSE,0
1307,100063017,Dabur Vatika Enriched Coconut Hair Oil 150 ml,Personal Care & Cosmetics,Hair Care,Dabur Vatika Enriched Coconut Hair Oil 150 ml,Dabur Vatika Enriched Coconut Hair Oil 150 ml,EA,84,74,11.9,4,20/01/21,W24/4_10 ,FALSE,0
1307,100063131,Dabur Red Toothpaste 100g,Personal Care & Cosmetics,Oral Care,Dabur Red Toothpaste 100g,Dabur Red Toothpaste 100g,EA,80,80,0,15,20/01/21,G26/7_3 ,FALSE,0
1307,100063362,Margo Soap Neem 90/100 Gm,Personal Care & Cosmetics,Personal Wash,Margo Soap Neem 90/100 Gm,Margo Soap Neem 90/100 Gm,EA,30,30,0,3,20/01/21,W26/7_8 ,FALSE,0
1307,100063828,Dettol Handwash Skin Care 900 Ml Bottle,Personal Care & Cosmetics,Personal Wash,Dettol Handwash Skin Care 900 Ml Bottle,Dettol Handwash Skin Care 900 Ml Bottle,EA,165,165,0,6,20/01/21,/,FALSE,0
1307,100064542,Garnier White Complete Overnight Peeling Fairness Cream 40Gm,Personal Care & Cosmetics,Skin Care,Garnier White Complete Overnight Peeling Fairness Cream 40Gm,Garnier White Complete Overnight Peeling Fairness Cream 40Gm,EA,185,185,0,1,20/01/21,G31/4_4 ,FALSE,0
1307,100065239,Bio Morning Nectar SPF 30 Face Lotion 120ml,Personal Care & Cosmetics,Skin Care,Bio Morning Nectar SPF 30 Face Lotion 120ml,Bio Morning Nectar SPF 30 Face Lotion 120ml,EA,199,140,29.65,1,20/01/21,G31/1_4 ,FALSE,0
1307,100065252,Kamasutra Men Deo Spark 150 ml Can,Personal Care & Cosmetics,Deodorants and Talcs,Kamasutra Men Deo Spark 150 ml Can,Kamasutra Men Deo Spark 150 ml Can,EA,210,210,0,1,20/01/21,G29/1_2 ,FALSE,0
1307,100065260,Kamasutra Men Deo Urge 150 ml Can,Personal Care & Cosmetics,Deodorants and Talcs,Kamasutra Men Deo Urge 150 ml Can,Kamasutra Men Deo Urge 150 ml Can,EA,210,210,0,4,20/01/21,G29/1_3 ,FALSE,0
1307,100065582,Park Avenue Cool Blue Soap 125 Gm Single,Personal Care & Cosmetics,Personal Wash,Park Avenue Cool Blue Soap 125 Gm Single,Park Avenue Cool Blue Soap 125 Gm Single,EA,50,50,0,18,20/01/21,W26/7_3 ,FALSE,0
1307,100066969,Lotus SPF 40 Matte Sunblock 120ml,Personal Care & Cosmetics,Skin Care,Lotus SPF 40 Matte Sunblock 120ml,Lotus SPF 40 Matte Sunblock 120ml,EA,395,395,0,7,20/01/21,G31/1_8 ,FALSE,0
1307,100067174,Meera Strong & Healthy Shampoo 180 ml,Personal Care & Cosmetics,Hair Care,Meera Strong & Healthy Shampoo 180 ml,Meera Strong & Healthy Shampoo 180 ml,EA,118,118,0,3,20/01/21,W23/1_7 ,FALSE,0
1307,100067176,Meera Strong & Healthy Shampoo 80 ml,Personal Care & Cosmetics,Hair Care,Meera Strong & Healthy Shampoo 80 ml,Meera Strong & Healthy Shampoo 80 ml,EA,62,62,0,0,20/01/21,W23/1_8 ,FALSE,0
1307,100067260,Meera Hair Fall Care Shampoo 180 ml,Personal Care & Cosmetics,Hair Care,Meera Hair Fall Care Shampoo 180 ml,Meera Hair Fall Care Shampoo 180 ml,EA,118,118,0,6,20/01/21,W23/1_6 ,FALSE,0
1307,100067550,Parachute Advansed Body Lotion Deep Nourish 250 ml,Personal Care & Cosmetics,Skin Care,Parachute Advansed Body Lotion Deep Nourish 250 ml,Parachute Advansed Body Lotion Deep Nourish 250 ml,EA,220,220,0,3,20/01/21,G32/5_4 ,FALSE,0
1307,100067567,Loreal Paris Hair Expertise Total Repair 5 Shampoo 360 Ml,Personal Care & Cosmetics,Hair Care,Loreal Paris Hair Expertise Total Repair 5 Shampoo 360 Ml,Loreal Paris Hair Expertise Total Repair 5 Shampoo 360 Ml,EA,265,199,24.91,9,20/01/21,W23/6_5 ,FALSE,0
1307,100068074,Himalaya Protecting Neem & Turmeric Soap 75 gm,Personal Care & Cosmetics,Personal Wash,Himalaya Protecting Neem & Turmeric Soap 75 gm,Himalaya Protecting Neem & Turmeric Soap 75 gm,EA,30,30,0,8,20/01/21,W25/6_4 ,FALSE,0
1307,100068784,Dettol Original Soap 4x75 gm Multi Pk,Personal Care & Cosmetics,Personal Wash,Dettol Original Soap 4x75 gm Multi Pk,Dettol Original Soap 4x75 gm Multi Pk,EA,99,99,0,9,20/01/21,W25/9B_4 ,FALSE,0
1307,100068969,Eno Lemon 100 Gm Bottle,Personal Care & Cosmetics,OTC,Eno Lemon 100 Gm Bottle,Eno Lemon 100 Gm Bottle,EA,120,120,0,2,20/01/21,W22/3_12 ,FALSE,0
1307,100069224,Iodex Regular Pain Relief 40 Gm Bottle,Personal Care & Cosmetics,OTC,Iodex Regular Pain Relief 40 Gm Bottle,Iodex Regular Pain Relief 40 Gm Bottle,EA,130,130,0,2,20/01/21,W22/2_15 ,FALSE,0
1307,100070392,Stayfree Drymax Ultra Thins All Nights 28,Personal Care & Cosmetics,Paper and Tissue-PC,Stayfree Drymax Ultra Thins All Nights 28,Stayfree Drymax Ultra Thins All Nights 28,EA,340,340,0,26,20/01/21,W21/6B_3 ,FALSE,0
1307,100070557,Close Up Toothpaste Fire Freeze 150g.,Personal Care & Cosmetics,Oral Care,Close Up Toothpaste Fire Freeze 150g.,Close Up Toothpaste Fire Freeze 150g.,EA,95,95,0,3,20/01/21,G27/7_3 ,FALSE,0
1307,100071771,Spinz Women Deo Exoctic 150 ml Can,Personal Care & Cosmetics,Deodorants and Talcs,Spinz Women Deo Exoctic 150 ml Can,Spinz Women Deo Exoctic 150 ml Can,EA,190,95,50,3,20/01/21,G28/1_3 ,FALSE,0
1307,100073291,Fair & Handsome Mens Fairness Cream 30 Gm,Personal Care & Cosmetics,Skin Care,Fair & Handsome Mens Fairness Cream 30 Gm,Fair & Handsome Mens Fairness Cream 30 Gm,EA,75,75,0,4,20/01/21,G30/4_13 ,FALSE,0
1307,100073669,Clean & Clear Blackhead Clearing Scrub 80 Gm,Personal Care & Cosmetics,Skin Care,Clean & Clear Blackhead Clearing Scrub 80 Gm,Clean & Clear Blackhead Clearing Scrub 80 Gm,EA,120,120,0,4,20/01/21,G32/8B_5 ,FALSE,0
1307,100074162,Navratna Hair Oil 100 ml,Personal Care & Cosmetics,Hair Care,Navratna Hair Oil 100 ml,Navratna Hair Oil 100 ml,EA,78,78,0,3,20/01/21,W24/6_18E,FALSE,0
1307,100074414,Fiama Soap Lemongrass & Jojoba (Clr Springs) 3x125g Multipk,Personal Care & Cosmetics,Personal Wash,Fiama Soap Lemongrass & Jojoba (Clr Springs) 3x125g Multipk,Fiama Soap Lemongrass & Jojoba (Clr Springs) 3x125g Multipk,EA,168,168,0,6,20/01/21,W25/5_9 ,FALSE,0
1307,100074416,Fiama Soap Peach & Avocado (Mild Dew) 3X125gm Multipk,Personal Care & Cosmetics,Personal Wash,Fiama Soap Peach & Avocado (Mild Dew) 3X125gm Multipk,Fiama Soap Peach & Avocado (Mild Dew) 3X125gm Multipk,EA,180,180,0,5,20/01/21,W25/5_4 ,FALSE,0
1307,100074426,Santoor Sandal & Almond/White Soap 4X125 Gm Multi Pk,Personal Care & Cosmetics,Personal Wash,Santoor Sandal & Almond/White Soap 4X125 Gm Multi Pk,Santoor Sandal & Almond/White Soap 4X125 Gm Multi Pk,EA,150,145,3.33,41,20/01/21,W25/4_6 ,FALSE,0
1307,100074453,Navratna Hair Oil 300 ml.,Personal Care & Cosmetics,Hair Care,Navratna Hair Oil 300 ml.,Navratna Hair Oil 300 ml.,EA,182,182,0,2,20/01/21,W24/6_16 ,FALSE,0
1307,100074541,Navratna Hair Oil 200 ml,Personal Care & Cosmetics,Hair Care,Navratna Hair Oil 200 ml,Navratna Hair Oil 200 ml,EA,138,138,0,9,20/01/21,W24/6_17 ,FALSE,0
1307,100074671,Sensodyne Toothpaste Fresh Mint 75 GM,Personal Care & Cosmetics,Oral Care,Sensodyne Toothpaste Fresh Mint 75 GM,Sensodyne Toothpaste Fresh Mint 75 GM,EA,115,115,0,5,20/01/21,G27/5_6 ,FALSE,0
1307,100074679,Sensodyne Toothpaste Fresh Gel 75 gm,Personal Care & Cosmetics,Oral Care,Sensodyne Toothpaste Fresh Gel 75 gm,Sensodyne Toothpaste Fresh Gel 75 gm,EA,115,115,0,5,20/01/21,G27/5_5 ,FALSE,0
1307,100076287,Banjaras MUltrani With Sandal Face Pk 100 Gm,Personal Care & Cosmetics,Skin Care,Banjaras MUltrani With Sandal Face Pk 100 Gm,Banjaras MUltrani With Sandal Face Pk 100 Gm,EA,50,50,0,9,20/01/21,G31/5_6 ,FALSE,0
1307,100076707,Brahmi Amla Ayurvedic Hair Oil 300 Ml Bottle,Personal Care & Cosmetics,Hair Care,Brahmi Amla Ayurvedic Hair Oil 300 Ml Bottle,Brahmi Amla Ayurvedic Hair Oil 300 Ml Bottle,EA,130,98,24.62,1,20/01/21,W24/6_3 ,FALSE,0
1307,100077135,Himalaya Clarifying Mud Pack Combination To Oily Skin 50 Gm,Personal Care & Cosmetics,Skin Care,Himalaya Clarifying Mud Pack Combination To Oily Skin 50 Gm,Himalaya Clarifying Mud Pack Combination To Oily Skin 50 Gm,EA,75,75,0,2,20/01/21,G31/7B_20E,FALSE,0
1307,100077145,Himalaya Face Scrub Neem 50 Gm Tube,Personal Care & Cosmetics,Skin Care,Himalaya Face Scrub Neem 50 Gm Tube,Himalaya Face Scrub Neem 50 Gm Tube,EA,75,75,0,3,20/01/21,G31/6_8 ,FALSE,0
1307,100077399,Everyuth Walnut Facial Scrub 200 gm,Personal Care & Cosmetics,Skin Care,Everyuth Walnut Facial Scrub 200 gm,Everyuth Walnut Facial Scrub 200 gm,EA,215,215,0,2,20/01/21,G32/8B_16 ,FALSE,0
1307,100077464,Gallant II Twin Blade Razor 5 Nos,Personal Care & Cosmetics,Shaving,Gallant II Twin Blade Razor 5 Nos,Gallant II Twin Blade Razor 5 Nos,EA,50,50,0,22,20/01/21,G30/2_10 ,FALSE,0
1307,100077610,Lotus Apriscrub Fresh Apricot Scrub 180g,Personal Care & Cosmetics,Skin Care,Lotus Apriscrub Fresh Apricot Scrub 180g,Lotus Apriscrub Fresh Apricot Scrub 180g,EA,295,207,29.83,1,20/01/21,G32/8B_8 ,FALSE,0
1307,100078343,Vicco Turmeric Cream 70 Gm,Personal Care & Cosmetics,OTC,Vicco Turmeric Cream 70 Gm,Vicco Turmeric Cream 70 Gm,EA,235,235,0,5,20/01/21,W22/3_17 ,FALSE,0
1307,100078890,Lakme Sun Expert Sunscreen Lotion SPF 24 All Skin 120 Ml.,Personal Care & Cosmetics,Skin Care,Lakme Sun Expert Sunscreen Lotion SPF 24 All Skin 120 Ml.,Lakme Sun Expert Sunscreen Lotion SPF 24 All Skin 120 Ml.,EA,355,355,0,1,20/01/21,G31/2_16 ,FALSE,0
1307,100079079,Zandu Balm 8 Ml Bottle,Personal Care & Cosmetics,OTC,Zandu Balm 8 Ml Bottle,Zandu Balm 8 Ml Bottle,EA,37,37,0,2,20/01/21,W22/2_13 ,FALSE,0
1307,100079625,Himalaya Naturally Glow Kesar face Cream 25 gm,Personal Care & Cosmetics,Skin Care,Himalaya Naturally Glow Kesar face Cream 25 gm,Himalaya Naturally Glow Kesar face Cream 25 gm,EA,48,48,0,7,20/01/21,/,FALSE,0
1307,100079763,Listerine Mouthwash Cool Mint 250ml,Personal Care & Cosmetics,Oral Care,Listerine Mouthwash Cool Mint 250ml,Listerine Mouthwash Cool Mint 250ml,EA,140,140,0,15,20/01/21,G27/4_10 ,FALSE,0
1307,100079852,Himalaya Purifying Neem Facewash 50 Ml,Personal Care & Cosmetics,Skin Care,Himalaya Purifying Neem Facewash 50 Ml,Himalaya Purifying Neem Facewash 50 Ml,EA,65,65,0,6,20/01/21,G31/7B_11 ,FALSE,0
1307,100079975,Himalaya Oil Clear Lemon Face Wash 50 ml,Personal Care & Cosmetics,Skin Care,Himalaya Oil Clear Lemon Face Wash 50 ml,Himalaya Oil Clear Lemon Face Wash 50 ml,EA,65,65,0,9,20/01/21,G31/6_3 ,FALSE,0
1307,100081361,Lux Soap Strawberry & Cream 3 X 90 Gm / Soft touch 3x100G.,Personal Care & Cosmetics,Personal Wash,Lux Soap Strawberry & Cream 3 X 90 Gm / Soft touch 3x100G.,Lux Soap Strawberry & Cream 3 X 90 Gm / Soft touch 3x100G.,EA,74,74,0,22,20/01/21,W25/7_9 ,FALSE,0
1307,100081874,Colgate Plax Gentle Care Mouthwash 250 ml,Personal Care & Cosmetics,Oral Care,Colgate Plax Gentle Care Mouthwash 250 ml,Colgate Plax Gentle Care Mouthwash 250 ml,EA,130,130,0,7,20/01/21,G27/4_5 ,FALSE,0
1307,100082331,Mysore Sandal Soap 75 Gm Single,Personal Care & Cosmetics,Personal Wash,Mysore Sandal Soap 75 Gm Single,Mysore Sandal Soap 75 Gm Single,EA,38,38,0,2,20/01/21,W26/8B_3 ,FALSE,0
1307,100083338,SF Secure XL Wings 6's,Personal Care & Cosmetics,Paper and Tissue-PC,SF Secure XL Wings 6's,SF Secure XL Wings 6's,EA,36,36,0,49,20/01/21,W21/6B_5 ,FALSE,0
1307,100083795,Nivea Womens Deo Whitening 50 Gm Roll On,Personal Care & Cosmetics,Deodorants and Talcs,Nivea Womens Deo Whitening 50 Gm Roll On,Nivea Womens Deo Whitening 50 Gm Roll On,EA,199,180,9.55,6,20/01/21,G28/4_5 ,FALSE,0
1307,100083797,Nivea Womens Deo Pearl & Beauty 50 Gm Roll On,Personal Care & Cosmetics,Deodorants and Talcs,Nivea Womens Deo Pearl & Beauty 50 Gm Roll On,Nivea Womens Deo Pearl & Beauty 50 Gm Roll On,EA,199,180,9.55,4,20/01/21,G28/4_4 ,FALSE,0
1307,100084570,FAL / G&L Advanced Multivitamin Facewash 50gm,Personal Care & Cosmetics,Skin Care,FAL / G&L Advanced Multivitamin Facewash 50gm,FAL / G&L Advanced Multivitamin Facewash 50gm,EA,65,65,0,1,20/01/21,G31/7B_4 ,FALSE,0
1307,100084842,Himalaya Baby Powder 100 Gm,Personal Care & Cosmetics,Baby,Himalaya Baby Powder 100 Gm,Himalaya Baby Powder 100 Gm,EA,72,72,0,1,20/01/21,W20/5_10 ,FALSE,0
1307,100086737,Park Avenue Deo Good Morning 130 ml,Personal Care & Cosmetics,Deodorants and Talcs,Park Avenue Deo Good Morning 130 ml,Park Avenue Deo Good Morning 130 ml,EA,199,199,0,1,20/01/21,G29/3_5 ,FALSE,0
1307,100087480,Garnier Men Oil Control Facewash 50 Ml,Personal Care & Cosmetics,Skin Care,Garnier Men Oil Control Facewash 50 Ml,Garnier Men Oil Control Facewash 50 Ml,EA,99,99,0,3,20/01/21,G30/6_18 ,FALSE,0
1307,100087489,Garnier Men Oil Clear Facewash Deep Cleansing 100 Gm,Personal Care & Cosmetics,Skin Care,Garnier Men Oil Clear Facewash Deep Cleansing 100 Gm,Garnier Men Oil Clear Facewash Deep Cleansing 100 Gm,EA,190,152,20,2,20/01/21,G30/6_16 ,FALSE,0
1307,100087492,Amrutanjan Pain Balm Extra Power 27.5 ml,Personal Care & Cosmetics,OTC,Amrutanjan Pain Balm Extra Power 27.5 ml,Amrutanjan Pain Balm Extra Power 27.5 ml,EA,100,100,0,5,20/01/21,W22/2_5 ,FALSE,0
1307,100087494,Amrutanjan Strong Pain Balm Double Power 27.5 ml,Personal Care & Cosmetics,OTC,Amrutanjan Strong Pain Balm Double Power 27.5 ml,Amrutanjan Strong Pain Balm Double Power 27.5 ml,EA,95,95,0,4,20/01/21,W22/2_6 ,FALSE,0
1307,100089546,Yardley Womens Deo Lavender 150 Ml Can,Personal Care & Cosmetics,Deodorants and Talcs,Yardley Womens Deo Lavender 150 Ml Can,Yardley Womens Deo Lavender 150 Ml Can,EA,199,189,5.03,48,20/01/21,G28/3_3 ,FALSE,0
1307,100090453,Whisper Maxi Nights 15 XL Wings,Personal Care & Cosmetics,Paper and Tissue-PC,Whisper Maxi Nights 15 XL Wings,Whisper Maxi Nights 15 XL Wings,EA,182,182,0,8,20/01/21,W22/5_6 ,FALSE,0
1307,100090983,Sensodyne Rapid Relief Toothpaste 80g,Personal Care & Cosmetics,Oral Care,Sensodyne Rapid Relief Toothpaste 80g,Sensodyne Rapid Relief Toothpaste 80g,EA,160,144,10,18,20/01/21,G27/6_5 ,FALSE,0
1307,100091516,Meswak Toothpaste 200g + 100g + Toothbrush.,Personal Care & Cosmetics,Oral Care,Meswak Toothpaste 200g + 100g + Toothbrush.,Meswak Toothpaste 200g + 100g + Toothbrush.,EA,149,117,21.48,7,20/01/21,G26/8_3 ,FALSE,0
1307,100091538,Honeytus Cough Syrup 100 Ml,Personal Care & Cosmetics,OTC,Honeytus Cough Syrup 100 Ml,Honeytus Cough Syrup 100 Ml,EA,90,90,0,1,20/01/21,W22/2_17 ,FALSE,0
1307,100092897,Set Wet Cool Hold Hair Gel 100 ml Tube.,Personal Care & Cosmetics,Hair Care,Set Wet Cool Hold Hair Gel 100 ml Tube.,Set Wet Cool Hold Hair Gel 100 ml Tube.,EA,100,100,0,1,20/01/21,G30/7_5 ,FALSE,0
1307,100093154,Godrej Nupur Mehendi 400 gm,Personal Care & Cosmetics,Hair Care,Godrej Nupur Mehendi 400 gm,Godrej Nupur Mehendi 400 gm,EA,199,199,0,1,20/01/21,/,FALSE,0
1307,100093881,Colgate Maxfresh Toothpaste Spicy Fresh 150g,Personal Care & Cosmetics,Oral Care,Colgate Maxfresh Toothpaste Spicy Fresh 150g,Colgate Maxfresh Toothpaste Spicy Fresh 150g,EA,95,95,0,6,20/01/21,G27/8B_2 ,FALSE,0
